Order ID,Order Date,Ship Date,Ship Mode,Factory,State/Province,Region,Route_State,Route_Region,Shipping Lead Time,Delay Status,Shipping Speed Category,Sales,Units,Cost,Gross Profit,Dynamic Delay Status,Order Month,Order Year,Order Month Name
US-2024-143770-CHO-FUD-51000,2025-03-20,2025-03-26,Standard Class,Lot's O' Nuts,Connecticut,Atlantic,Lot's O' Nuts → Connecticut,Lot's O' Nuts → Atlantic,6,Delayed,Slow,7.2,2,2.4,4.8,Delayed,2025-03,2025,Mar 2025
US-2023-162747-CHO-MIL-31000,2025-03-20,2025-03-22,Second Class,Wicked Choccy's,Mississippi,Gulf,Wicked Choccy's → Mississippi,Wicked Choccy's → Gulf,2,On-Time,Medium,22.75,7,7.98,14.77,On-Time,2025-03,2025,Mar 2025
US-2024-165491-OTH-KAZ-38000,2025-03-20,2025-03-25,Standard Class,The Other Factory,Washington,Pacific,The Other Factory → Washington,The Other Factory → Pacific,5,On-Time,Slow,22.75,7,21.0,1.75,On-Time,2025-03,2025,Mar 2025
US-2023-127670-CHO-MIL-31000,2025-03-20,2025-03-27,Standard Class,Wicked Choccy's,Missouri,Interior,Wicked Choccy's → Missouri,Wicked Choccy's → Interior,7,Delayed,Slow,13.0,4,4.56,8.44,Delayed,2025-03,2025,Mar 2025
US-2023-156986-CHO-NUT-13000,2025-03-20,2025-03-27,Standard Class,Lot's O' Nuts,Oregon,Pacific,Lot's O' Nuts → Oregon,Lot's O' Nuts → Pacific,7,Delayed,Slow,10.47,3,3.0,7.47,Delayed,2025-03,2025,Mar 2025
US-2023-156986-CHO-MIL-31000,2025-03-20,2025-03-27,Standard Class,Wicked Choccy's,Oregon,Pacific,Wicked Choccy's → Oregon,Wicked Choccy's → Pacific,7,Delayed,Slow,13.0,4,4.56,8.44,Delayed,2025-03,2025,Mar 2025
US-2023-156986-CHO-TRI-54000,2025-03-20,2025-03-23,Standard Class,Wicked Choccy's,Oregon,Pacific,Wicked Choccy's → Oregon,Wicked Choccy's → Pacific,3,On-Time,Slow,7.5,2,2.6,4.9,On-Time,2025-03,2025,Mar 2025
US-2023-156986-CHO-MIL-31000,2025-03-20,2025-03-26,Standard Class,Wicked Choccy's,Oregon,Pacific,Wicked Choccy's → Oregon,Wicked Choccy's → Pacific,6,Delayed,Slow,6.5,2,2.28,4.22,Delayed,2025-03,2025,Mar 2025
US-2023-150889-CHO-NUT-13000,2025-03-20,2025-03-23,Second Class,Lot's O' Nuts,Illinois,Interior,Lot's O' Nuts → Illinois,Lot's O' Nuts → Interior,3,On-Time,Medium,3.49,1,1.0,2.49,On-Time,2025-03,2025,Mar 2025
US-2023-133879-CHO-TRI-54000,2025-03-21,2025-03-27,Standard Class,Wicked Choccy's,Illinois,Interior,Wicked Choccy's → Illinois,Wicked Choccy's → Interior,6,Delayed,Slow,7.5,2,2.6,4.9,Delayed,2025-03,2025,Mar 2025
US-2024-111591-CHO-SCR-58000,2025-03-21,2025-03-28,Standard Class,Lot's O' Nuts,Washington,Pacific,Lot's O' Nuts → Washington,Lot's O' Nuts → Pacific,7,Delayed,Slow,10.8,3,3.3,7.5,Delayed,2025-03,2025,Mar 2025
US-2024-169285-CHO-TRI-54000,2025-03-21,2025-03-28,Standard Class,Wicked Choccy's,Indiana,Interior,Wicked Choccy's → Indiana,Wicked Choccy's → Interior,7,Delayed,Slow,18.75,5,6.5,12.25,Delayed,2025-03,2025,Mar 2025
US-2024-169285-CHO-SCR-58000,2025-03-21,2025-03-24,Standard Class,Lot's O' Nuts,Indiana,Interior,Lot's O' Nuts → Indiana,Lot's O' Nuts → Interior,3,On-Time,Slow,3.6,1,1.1,2.5,On-Time,2025-03,2025,Mar 2025
US-2024-111591-CHO-TRI-54000,2025-03-21,2025-03-26,Standard Class,Wicked Choccy's,Washington,Pacific,Wicked Choccy's → Washington,Wicked Choccy's → Pacific,5,On-Time,Slow,15.0,4,5.2,9.8,On-Time,2025-03,2025,Mar 2025
US-2024-108539-CHO-TRI-54000,2025-03-21,2025-03-25,Second Class,Wicked Choccy's,California,Pacific,Wicked Choccy's → California,Wicked Choccy's → Pacific,4,On-Time,Medium,15.0,4,5.2,9.8,On-Time,2025-03,2025,Mar 2025
US-2024-156272-CHO-TRI-54000,2025-03-21,2025-03-28,Standard Class,Wicked Choccy's,Florida,Gulf,Wicked Choccy's → Florida,Wicked Choccy's → Gulf,7,Delayed,Slow,3.75,1,1.3,2.45,Delayed,2025-03,2025,Mar 2025
US-2024-108539-CHO-SCR-58000,2025-03-21,2025-03-25,Second Class,Lot's O' Nuts,California,Pacific,Lot's O' Nuts → California,Lot's O' Nuts → Pacific,4,On-Time,Medium,7.2,2,2.2,5.0,On-Time,2025-03,2025,Mar 2025
US-2024-108539-CHO-FUD-51000,2025-03-21,2025-03-23,Second Class,Lot's O' Nuts,California,Pacific,Lot's O' Nuts → California,Lot's O' Nuts → Pacific,2,On-Time,Medium,10.8,3,3.6,7.2,On-Time,2025-03,2025,Mar 2025
US-2024-111591-CHO-FUD-51000,2025-03-21,2025-03-28,Standard Class,Lot's O' Nuts,Washington,Pacific,Lot's O' Nuts → Washington,Lot's O' Nuts → Pacific,7,Delayed,Slow,21.6,6,7.2,14.4,Delayed,2025-03,2025,Mar 2025
US-2024-117156-CHO-NUT-13000,2025-03-21,2025-03-26,Second Class,Lot's O' Nuts,Pennsylvania,Atlantic,Lot's O' Nuts → Pennsylvania,Lot's O' Nuts → Atlantic,5,On-Time,Medium,10.47,3,3.0,7.47,On-Time,2025-03,2025,Mar 2025
US-2024-111591-CHO-MIL-31000,2025-03-21,2025-03-28,Standard Class,Wicked Choccy's,Washington,Pacific,Wicked Choccy's → Washington,Wicked Choccy's → Pacific,7,Delayed,Slow,22.75,7,7.98,14.77,Delayed,2025-03,2025,Mar 2025
US-2023-133879-CHO-NUT-13000,2025-03-21,2025-03-28,Standard Class,Lot's O' Nuts,Illinois,Interior,Lot's O' Nuts → Illinois,Lot's O' Nuts → Interior,7,Delayed,Slow,17.45,5,5.0,12.45,Delayed,2025-03,2025,Mar 2025
US-2023-163153-CHO-MIL-31000,2025-03-21,2025-03-25,Standard Class,Wicked Choccy's,Texas,Interior,Wicked Choccy's → Texas,Wicked Choccy's → Interior,4,On-Time,Slow,6.5,2,2.28,4.22,On-Time,2025-03,2025,Mar 2025
US-2023-163153-CHO-MIL-31000,2025-03-21,2025-03-26,Standard Class,Wicked Choccy's,Texas,Interior,Wicked Choccy's → Texas,Wicked Choccy's → Interior,5,On-Time,Slow,3.25,1,1.14,2.11,On-Time,2025-03,2025,Mar 2025
US-2023-133879-CHO-MIL-31000,2025-03-21,2025-03-28,Standard Class,Wicked Choccy's,Illinois,Interior,Wicked Choccy's → Illinois,Wicked Choccy's → Interior,7,Delayed,Slow,9.75,3,3.42,6.33,Delayed,2025-03,2025,Mar 2025
US-2024-119452-CHO-NUT-13000,2025-03-21,2025-03-25,Standard Class,Lot's O' Nuts,Oklahoma,Interior,Lot's O' Nuts → Oklahoma,Lot's O' Nuts → Interior,4,On-Time,Slow,20.94,6,6.0,14.94,On-Time,2025-03,2025,Mar 2025
US-2023-107615-CHO-NUT-13000,2025-03-22,2025-03-25,First Class,Lot's O' Nuts,Nevada,Pacific,Lot's O' Nuts → Nevada,Lot's O' Nuts → Pacific,3,On-Time,Fast,6.98,2,2.0,4.98,On-Time,2025-03,2025,Mar 2025
US-2023-118899-CHO-MIL-31000,2025-03-22,2025-03-22,Same Day,Wicked Choccy's,Washington,Pacific,Wicked Choccy's → Washington,Wicked Choccy's → Pacific,0,On-Time,Fastest,22.75,7,7.98,14.77,On-Time,2025-03,2025,Mar 2025
US-2024-140151-CHO-NUT-13000,2025-03-23,2025-03-26,First Class,Lot's O' Nuts,Washington,Pacific,Lot's O' Nuts → Washington,Lot's O' Nuts → Pacific,3,On-Time,Fast,13.96,4,4.0,9.96,On-Time,2025-03,2025,Mar 2025
US-2024-155985-CHO-SCR-58000,2025-03-23,2025-03-24,First Class,Lot's O' Nuts,California,Pacific,Lot's O' Nuts → California,Lot's O' Nuts → Pacific,1,On-Time,Fast,28.8,8,8.8,20.0,On-Time,2025-03,2025,Mar 2025
US-2024-120719-CHO-TRI-54000,2025-03-23,2025-03-26,First Class,Wicked Choccy's,Washington,Pacific,Wicked Choccy's → Washington,Wicked Choccy's → Pacific,3,On-Time,Fast,18.75,5,6.5,12.25,On-Time,2025-03,2025,Mar 2025
US-2024-140074-CHO-TRI-54000,2025-03-23,2025-03-28,Standard Class,Wicked Choccy's,New York,Atlantic,Wicked Choccy's → New York,Wicked Choccy's → Atlantic,5,On-Time,Slow,22.5,6,7.8,14.7,On-Time,2025-03,2025,Mar 2025
US-2024-140151-CHO-MIL-31000,2025-03-23,2025-03-25,First Class,Wicked Choccy's,Washington,Pacific,Wicked Choccy's → Washington,Wicked Choccy's → Pacific,2,On-Time,Fast,9.75,3,3.42,6.33,On-Time,2025-03,2025,Mar 2025
US-2024-140151-CHO-MIL-31000,2025-03-23,2025-03-24,First Class,Wicked Choccy's,Washington,Pacific,Wicked Choccy's → Washington,Wicked Choccy's → Pacific,1,On-Time,Fast,6.5,2,2.28,4.22,On-Time,2025-03,2025,Mar 2025
US-2024-135650-CHO-TRI-54000,2025-03-23,2025-03-29,Standard Class,Wicked Choccy's,Texas,Interior,Wicked Choccy's → Texas,Wicked Choccy's → Interior,6,Delayed,Slow,7.5,2,2.6,4.9,Delayed,2025-03,2025,Mar 2025
US-2024-136511-CHO-FUD-51000,2025-03-23,2025-03-28,Second Class,Lot's O' Nuts,New York,Atlantic,Lot's O' Nuts → New York,Lot's O' Nuts → Atlantic,5,On-Time,Medium,10.8,3,3.6,7.2,On-Time,2025-03,2025,Mar 2025
US-2024-122308-CHO-NUT-13000,2025-03-24,2025-03-31,Standard Class,Lot's O' Nuts,New York,Atlantic,Lot's O' Nuts → New York,Lot's O' Nuts → Atlantic,7,Delayed,Slow,6.98,2,2.0,4.98,Delayed,2025-03,2025,Mar 2025
US-2024-166184-CHO-TRI-54000,2025-03-24,2025-03-26,First Class,Wicked Choccy's,New York,Atlantic,Wicked Choccy's → New York,Wicked Choccy's → Atlantic,2,On-Time,Fast,11.25,3,3.9,7.35,On-Time,2025-03,2025,Mar 2025
US-2024-166184-CHO-SCR-58000,2025-03-24,2025-03-25,First Class,Lot's O' Nuts,New York,Atlantic,Lot's O' Nuts → New York,Lot's O' Nuts → Atlantic,1,On-Time,Fast,10.8,3,3.3,7.5,On-Time,2025-03,2025,Mar 2025
US-2024-101637-CHO-TRI-54000,2025-03-24,2025-03-25,Same Day,Wicked Choccy's,Texas,Interior,Wicked Choccy's → Texas,Wicked Choccy's → Interior,1,On-Time,Fastest,7.5,2,2.6,4.9,On-Time,2025-03,2025,Mar 2025
US-2024-167101-CHO-TRI-54000,2025-03-24,2025-03-27,Second Class,Wicked Choccy's,New York,Atlantic,Wicked Choccy's → New York,Wicked Choccy's → Atlantic,3,On-Time,Medium,7.5,2,2.6,4.9,On-Time,2025-03,2025,Mar 2025
US-2024-166184-CHO-TRI-54000,2025-03-24,2025-03-25,First Class,Wicked Choccy's,New York,Atlantic,Wicked Choccy's → New York,Wicked Choccy's → Atlantic,1,On-Time,Fast,3.75,1,1.3,2.45,On-Time,2025-03,2025,Mar 2025
US-2023-130911-CHO-SCR-58000,2025-03-24,2025-03-26,Second Class,Lot's O' Nuts,Ohio,Atlantic,Lot's O' Nuts → Ohio,Lot's O' Nuts → Atlantic,2,On-Time,Medium,7.2,2,2.2,5.0,On-Time,2025-03,2025,Mar 2025
US-2023-130911-CHO-TRI-54000,2025-03-24,2025-03-29,Second Class,Wicked Choccy's,Ohio,Atlantic,Wicked Choccy's → Ohio,Wicked Choccy's → Atlantic,5,On-Time,Medium,11.25,3,3.9,7.35,On-Time,2025-03,2025,Mar 2025
US-2023-164189-CHO-MIL-31000,2025-03-24,2025-03-30,Standard Class,Wicked Choccy's,Oregon,Pacific,Wicked Choccy's → Oregon,Wicked Choccy's → Pacific,6,Delayed,Slow,13.0,4,4.56,8.44,Delayed,2025-03,2025,Mar 2025
US-2023-113803-CHO-FUD-51000,2025-03-24,2025-03-25,First Class,Lot's O' Nuts,Indiana,Interior,Lot's O' Nuts → Indiana,Lot's O' Nuts → Interior,1,On-Time,Fast,3.6,1,1.2,2.4,On-Time,2025-03,2025,Mar 2025
US-2024-167101-CHO-TRI-54000,2025-03-24,2025-03-29,Second Class,Wicked Choccy's,New York,Atlantic,Wicked Choccy's → New York,Wicked Choccy's → Atlantic,5,On-Time,Medium,15.0,4,5.2,9.8,On-Time,2025-03,2025,Mar 2025
US-2024-117534-CHO-SCR-58000,2025-03-25,2025-03-28,First Class,Lot's O' Nuts,California,Pacific,Lot's O' Nuts → California,Lot's O' Nuts → Pacific,3,On-Time,Fast,32.4,9,9.9,22.5,On-Time,2025-03,2025,Mar 2025
US-2024-105193-CHO-SCR-58000,2025-03-25,2025-03-31,Standard Class,Lot's O' Nuts,New York,Atlantic,Lot's O' Nuts → New York,Lot's O' Nuts → Atlantic,6,Delayed,Slow,18.0,5,5.5,12.5,Delayed,2025-03,2025,Mar 2025
US-2024-143651-CHO-MIL-31000,2025-03-25,2025-03-31,Standard Class,Wicked Choccy's,Washington,Pacific,Wicked Choccy's → Washington,Wicked Choccy's → Pacific,6,Delayed,Slow,6.5,2,2.28,4.22,Delayed,2025-03,2025,Mar 2025
US-2024-155880-CHO-MIL-31000,2025-03-25,2025-03-28,Standard Class,Wicked Choccy's,Wisconsin,Interior,Wicked Choccy's → Wisconsin,Wicked Choccy's → Interior,3,On-Time,Slow,22.75,7,7.98,14.77,On-Time,2025-03,2025,Mar 2025
US-2024-155880-CHO-NUT-13000,2025-03-25,2025-03-31,Standard Class,Lot's O' Nuts,Wisconsin,Interior,Lot's O' Nuts → Wisconsin,Lot's O' Nuts → Interior,6,Delayed,Slow,10.47,3,3.0,7.47,Delayed,2025-03,2025,Mar 2025
US-2024-155880-CHO-NUT-13000,2025-03-25,2025-03-28,Standard Class,Lot's O' Nuts,Wisconsin,Interior,Lot's O' Nuts → Wisconsin,Lot's O' Nuts → Interior,3,On-Time,Slow,3.49,1,1.0,2.49,On-Time,2025-03,2025,Mar 2025
US-2023-120082-CHO-SCR-58000,2025-03-25,2025-03-30,Second Class,Lot's O' Nuts,New York,Atlantic,Lot's O' Nuts → New York,Lot's O' Nuts → Atlantic,5,On-Time,Medium,10.8,3,3.3,7.5,On-Time,2025-03,2025,Mar 2025
US-2023-134887-CHO-FUD-51000,2025-03-25,2025-03-26,Same Day,Lot's O' Nuts,Oklahoma,Interior,Lot's O' Nuts → Oklahoma,Lot's O' Nuts → Interior,1,On-Time,Fastest,18.0,5,6.0,12.0,On-Time,2025-03,2025,Mar 2025
US-2024-117534-CHO-NUT-13000,2025-03-25,2025-03-26,First Class,Lot's O' Nuts,California,Pacific,Lot's O' Nuts → California,Lot's O' Nuts → Pacific,1,On-Time,Fast,13.96,4,4.0,9.96,On-Time,2025-03,2025,Mar 2025
US-2024-101077-CHO-NUT-13000,2025-03-25,2025-03-28,Second Class,Lot's O' Nuts,Texas,Interior,Lot's O' Nuts → Texas,Lot's O' Nuts → Interior,3,On-Time,Medium,6.98,2,2.0,4.98,On-Time,2025-03,2025,Mar 2025
US-2024-117534-CHO-MIL-31000,2025-03-25,2025-03-27,First Class,Wicked Choccy's,California,Pacific,Wicked Choccy's → California,Wicked Choccy's → Pacific,2,On-Time,Fast,6.5,2,2.28,4.22,On-Time,2025-03,2025,Mar 2025
US-2024-117534-CHO-TRI-54000,2025-03-25,2025-03-27,First Class,Wicked Choccy's,California,Pacific,Wicked Choccy's → California,Wicked Choccy's → Pacific,2,On-Time,Fast,15.0,4,5.2,9.8,On-Time,2025-03,2025,Mar 2025
US-2024-112039-CHO-NUT-13000,2025-03-25,2025-04-01,Standard Class,Lot's O' Nuts,Texas,Interior,Lot's O' Nuts → Texas,Lot's O' Nuts → Interior,7,Delayed,Slow,10.47,3,3.0,7.47,Delayed,2025-03,2025,Mar 2025
US-2024-117534-CHO-NUT-13000,2025-03-25,2025-03-26,First Class,Lot's O' Nuts,California,Pacific,Lot's O' Nuts → California,Lot's O' Nuts → Pacific,1,On-Time,Fast,13.96,4,4.0,9.96,On-Time,2025-03,2025,Mar 2025
US-2024-162033-CHO-TRI-54000,2025-03-26,2025-03-31,Standard Class,Wicked Choccy's,Virginia,Gulf,Wicked Choccy's → Virginia,Wicked Choccy's → Gulf,5,On-Time,Slow,7.5,2,2.6,4.9,On-Time,2025-03,2025,Mar 2025
US-2023-162677-CHO-TRI-54000,2025-03-26,2025-03-28,First Class,Wicked Choccy's,North Carolina,Gulf,Wicked Choccy's → North Carolina,Wicked Choccy's → Gulf,2,On-Time,Fast,18.75,5,6.5,12.25,On-Time,2025-03,2025,Mar 2025
US-2023-123666-CHO-MIL-31000,2025-03-26,2025-03-29,Standard Class,Wicked Choccy's,New York,Atlantic,Wicked Choccy's → New York,Wicked Choccy's → Atlantic,3,On-Time,Slow,16.25,5,5.7,10.55,On-Time,2025-03,2025,Mar 2025
US-2023-162677-CHO-TRI-54000,2025-03-26,2025-03-27,First Class,Wicked Choccy's,North Carolina,Gulf,Wicked Choccy's → North Carolina,Wicked Choccy's → Gulf,1,On-Time,Fast,11.25,3,3.9,7.35,On-Time,2025-03,2025,Mar 2025
US-2024-121251-CHO-MIL-31000,2025-03-26,2025-03-29,First Class,Wicked Choccy's,New York,Atlantic,Wicked Choccy's → New York,Wicked Choccy's → Atlantic,3,On-Time,Fast,6.5,2,2.28,4.22,On-Time,2025-03,2025,Mar 2025
US-2024-113208-CHO-TRI-54000,2025-03-26,2025-03-30,Standard Class,Wicked Choccy's,Michigan,Interior,Wicked Choccy's → Michigan,Wicked Choccy's → Interior,4,On-Time,Slow,11.25,3,3.9,7.35,On-Time,2025-03,2025,Mar 2025
US-2024-141677-CHO-TRI-54000,2025-03-26,2025-04-02,Standard Class,Wicked Choccy's,Texas,Interior,Wicked Choccy's → Texas,Wicked Choccy's → Interior,7,Delayed,Slow,30.0,8,10.4,19.6,Delayed,2025-03,2025,Mar 2025
US-2024-147144-CHO-SCR-58000,2025-03-26,2025-03-28,First Class,Lot's O' Nuts,Washington,Pacific,Lot's O' Nuts → Washington,Lot's O' Nuts → Pacific,2,On-Time,Fast,3.6,1,1.1,2.5,On-Time,2025-03,2025,Mar 2025
US-2023-161361-CHO-NUT-13000,2025-03-26,2025-03-31,Second Class,Lot's O' Nuts,Idaho,Pacific,Lot's O' Nuts → Idaho,Lot's O' Nuts → Pacific,5,On-Time,Medium,10.47,3,3.0,7.47,On-Time,2025-03,2025,Mar 2025
US-2023-161361-CHO-TRI-54000,2025-03-26,2025-03-30,Second Class,Wicked Choccy's,Idaho,Pacific,Wicked Choccy's → Idaho,Wicked Choccy's → Pacific,4,On-Time,Medium,11.25,3,3.9,7.35,On-Time,2025-03,2025,Mar 2025
US-2024-141677-CHO-SCR-58000,2025-03-26,2025-04-01,Standard Class,Lot's O' Nuts,Texas,Interior,Lot's O' Nuts → Texas,Lot's O' Nuts → Interior,6,Delayed,Slow,10.8,3,3.3,7.5,Delayed,2025-03,2025,Mar 2025
US-2024-141677-CHO-NUT-13000,2025-03-26,2025-04-02,Standard Class,Lot's O' Nuts,Texas,Interior,Lot's O' Nuts → Texas,Lot's O' Nuts → Interior,7,Delayed,Slow,17.45,5,5.0,12.45,Delayed,2025-03,2025,Mar 2025
US-2024-162033-CHO-MIL-31000,2025-03-26,2025-03-29,Standard Class,Wicked Choccy's,Virginia,Gulf,Wicked Choccy's → Virginia,Wicked Choccy's → Gulf,3,On-Time,Slow,9.75,3,3.42,6.33,On-Time,2025-03,2025,Mar 2025
US-2024-141677-CHO-MIL-31000,2025-03-26,2025-03-29,Standard Class,Wicked Choccy's,Texas,Interior,Wicked Choccy's → Texas,Wicked Choccy's → Interior,3,On-Time,Slow,16.25,5,5.7,10.55,On-Time,2025-03,2025,Mar 2025
US-2024-121251-CHO-NUT-13000,2025-03-26,2025-03-27,First Class,Lot's O' Nuts,New York,Atlantic,Lot's O' Nuts → New York,Lot's O' Nuts → Atlantic,1,On-Time,Fast,13.96,4,4.0,9.96,On-Time,2025-03,2025,Mar 2025
US-2024-141677-CHO-TRI-54000,2025-03-26,2025-03-30,Standard Class,Wicked Choccy's,Texas,Interior,Wicked Choccy's → Texas,Wicked Choccy's → Interior,4,On-Time,Slow,11.25,3,3.9,7.35,On-Time,2025-03,2025,Mar 2025
US-2023-119074-CHO-FUD-51000,2025-03-27,2025-04-03,Standard Class,Lot's O' Nuts,Georgia,Gulf,Lot's O' Nuts → Georgia,Lot's O' Nuts → Gulf,7,Delayed,Slow,14.4,4,4.8,9.6,Delayed,2025-03,2025,Mar 2025
US-2023-119074-CHO-NUT-13000,2025-03-27,2025-03-31,Standard Class,Lot's O' Nuts,Georgia,Gulf,Lot's O' Nuts → Georgia,Lot's O' Nuts → Gulf,4,On-Time,Slow,3.49,1,1.0,2.49,On-Time,2025-03,2025,Mar 2025
US-2023-119074-CHO-SCR-58000,2025-03-27,2025-04-02,Standard Class,Lot's O' Nuts,Georgia,Gulf,Lot's O' Nuts → Georgia,Lot's O' Nuts → Gulf,6,Delayed,Slow,7.2,2,2.2,5.0,Delayed,2025-03,2025,Mar 2025
US-2024-144491-CHO-SCR-58000,2025-03-27,2025-04-01,Standard Class,Lot's O' Nuts,Texas,Interior,Lot's O' Nuts → Texas,Lot's O' Nuts → Interior,5,On-Time,Slow,10.8,3,3.3,7.5,On-Time,2025-03,2025,Mar 2025
US-2024-124716-CHO-SCR-58000,2025-03-27,2025-04-03,Standard Class,Lot's O' Nuts,California,Pacific,Lot's O' Nuts → California,Lot's O' Nuts → Pacific,7,Delayed,Slow,10.8,3,3.3,7.5,Delayed,2025-03,2025,Mar 2025
US-2024-144491-CHO-NUT-13000,2025-03-27,2025-03-31,Standard Class,Lot's O' Nuts,Texas,Interior,Lot's O' Nuts → Texas,Lot's O' Nuts → Interior,4,On-Time,Slow,3.49,1,1.0,2.49,On-Time,2025-03,2025,Mar 2025
US-2024-113705-CHO-NUT-13000,2025-03-27,2025-03-31,Second Class,Lot's O' Nuts,Virginia,Gulf,Lot's O' Nuts → Virginia,Lot's O' Nuts → Gulf,4,On-Time,Medium,10.47,3,3.0,7.47,On-Time,2025-03,2025,Mar 2025
US-2024-113705-CHO-TRI-54000,2025-03-27,2025-03-30,Second Class,Wicked Choccy's,Virginia,Gulf,Wicked Choccy's → Virginia,Wicked Choccy's → Gulf,3,On-Time,Medium,15.0,4,5.2,9.8,On-Time,2025-03,2025,Mar 2025
US-2024-124716-CHO-MIL-31000,2025-03-27,2025-04-01,Standard Class,Wicked Choccy's,California,Pacific,Wicked Choccy's → California,Wicked Choccy's → Pacific,5,On-Time,Slow,6.5,2,2.28,4.22,On-Time,2025-03,2025,Mar 2025
US-2024-139416-CHO-MIL-31000,2025-03-27,2025-03-29,Second Class,Wicked Choccy's,Pennsylvania,Atlantic,Wicked Choccy's → Pennsylvania,Wicked Choccy's → Atlantic,2,On-Time,Medium,6.5,2,2.28,4.22,On-Time,2025-03,2025,Mar 2025
US-2024-124716-CHO-FUD-51000,2025-03-27,2025-04-03,Standard Class,Lot's O' Nuts,California,Pacific,Lot's O' Nuts → California,Lot's O' Nuts → Pacific,7,Delayed,Slow,7.2,2,2.4,4.8,Delayed,2025-03,2025,Mar 2025
US-2024-113705-CHO-NUT-13000,2025-03-27,2025-03-31,Second Class,Lot's O' Nuts,Virginia,Gulf,Lot's O' Nuts → Virginia,Lot's O' Nuts → Gulf,4,On-Time,Medium,6.98,2,2.0,4.98,On-Time,2025-03,2025,Mar 2025
US-2024-113705-CHO-SCR-58000,2025-03-27,2025-04-01,Second Class,Lot's O' Nuts,Virginia,Gulf,Lot's O' Nuts → Virginia,Lot's O' Nuts → Gulf,5,On-Time,Medium,18.0,5,5.5,12.5,On-Time,2025-03,2025,Mar 2025
US-2024-113705-CHO-TRI-54000,2025-03-27,2025-03-31,Second Class,Wicked Choccy's,Virginia,Gulf,Wicked Choccy's → Virginia,Wicked Choccy's → Gulf,4,On-Time,Medium,7.5,2,2.6,4.9,On-Time,2025-03,2025,Mar 2025
US-2024-113705-CHO-SCR-58000,2025-03-27,2025-03-30,Second Class,Lot's O' Nuts,Virginia,Gulf,Lot's O' Nuts → Virginia,Lot's O' Nuts → Gulf,3,On-Time,Medium,7.2,2,2.2,5.0,On-Time,2025-03,2025,Mar 2025
US-2024-144491-CHO-MIL-31000,2025-03-27,2025-03-31,Standard Class,Wicked Choccy's,Texas,Interior,Wicked Choccy's → Texas,Wicked Choccy's → Interior,4,On-Time,Slow,6.5,2,2.28,4.22,On-Time,2025-03,2025,Mar 2025
US-2024-144491-CHO-FUD-51000,2025-03-27,2025-04-01,Standard Class,Lot's O' Nuts,Texas,Interior,Lot's O' Nuts → Texas,Lot's O' Nuts → Interior,5,On-Time,Slow,18.0,5,6.0,12.0,On-Time,2025-03,2025,Mar 2025
US-2024-147886-CHO-SCR-58000,2025-03-28,2025-03-31,First Class,Lot's O' Nuts,California,Pacific,Lot's O' Nuts → California,Lot's O' Nuts → Pacific,3,On-Time,Fast,10.8,3,3.3,7.5,On-Time,2025-03,2025,Mar 2025
US-2024-147886-CHO-TRI-54000,2025-03-28,2025-03-30,First Class,Wicked Choccy's,California,Pacific,Wicked Choccy's → California,Wicked Choccy's → Pacific,2,On-Time,Fast,3.75,1,1.3,2.45,On-Time,2025-03,2025,Mar 2025
US-2024-147886-CHO-SCR-58000,2025-03-28,2025-03-31,First Class,Lot's O' Nuts,California,Pacific,Lot's O' Nuts → California,Lot's O' Nuts → Pacific,3,On-Time,Fast,25.2,7,7.7,17.5,On-Time,2025-03,2025,Mar 2025
US-2024-166611-CHO-MIL-31000,2025-03-28,2025-04-01,Standard Class,Wicked Choccy's,Florida,Gulf,Wicked Choccy's → Florida,Wicked Choccy's → Gulf,4,On-Time,Slow,29.25,9,10.26,18.99,On-Time,2025-03,2025,Mar 2025
US-2024-147886-CHO-SCR-58000,2025-03-28,2025-03-30,First Class,Lot's O' Nuts,California,Pacific,Lot's O' Nuts → California,Lot's O' Nuts → Pacific,2,On-Time,Fast,14.4,4,4.4,10.0,On-Time,2025-03,2025,Mar 2025
US-2024-147886-CHO-SCR-58000,2025-03-28,2025-03-29,First Class,Lot's O' Nuts,California,Pacific,Lot's O' Nuts → California,Lot's O' Nuts → Pacific,1,On-Time,Fast,25.2,7,7.7,17.5,On-Time,2025-03,2025,Mar 2025
US-2024-147886-CHO-MIL-31000,2025-03-28,2025-03-31,First Class,Wicked Choccy's,California,Pacific,Wicked Choccy's → California,Wicked Choccy's → Pacific,3,On-Time,Fast,6.5,2,2.28,4.22,On-Time,2025-03,2025,Mar 2025
US-2024-147886-CHO-TRI-54000,2025-03-28,2025-03-29,First Class,Wicked Choccy's,California,Pacific,Wicked Choccy's → California,Wicked Choccy's → Pacific,1,On-Time,Fast,7.5,2,2.6,4.9,On-Time,2025-03,2025,Mar 2025
US-2023-131380-CHO-TRI-54000,2025-03-28,2025-03-30,Second Class,Wicked Choccy's,California,Pacific,Wicked Choccy's → California,Wicked Choccy's → Pacific,2,On-Time,Medium,15.0,4,5.2,9.8,On-Time,2025-03,2025,Mar 2025
US-2023-162901-CHO-FUD-51000,2025-03-28,2025-03-29,First Class,Lot's O' Nuts,Virginia,Gulf,Lot's O' Nuts → Virginia,Lot's O' Nuts → Gulf,1,On-Time,Fast,7.2,2,2.4,4.8,On-Time,2025-03,2025,Mar 2025
